surah_no,surah_name_en,surah_name_roman,ayah_no_surah,ayah_no_quran,ayah_en,ruko_no,juz_no,manzil_no,hizb_quarter,place_of_revelation,sajah_ayah,no_of_word_ayah
2,The Cow,Al-Baqarah,129,136,"Our Lord! Raise from among them a messenger who will recite to them Your revelations, teach them the Book and wisdom, and purify them. Indeed, You ˹alone˺ are the Almighty, All-Wise.”",16,1,1,8,Medinan,FALSE,17
2,The Cow,Al-Baqarah,130,137,"And who would reject the faith of Abraham except a fool! We certainly chose him in this life, and in the Hereafter he will surely be among the righteous.",17,1,1,8,Medinan,FALSE,20
2,The Cow,Al-Baqarah,131,138,"When his Lord ordered him, “Submit ˹to My Will˺,” he responded, “I submit to the Lord of all worlds.”",17,1,1,8,Medinan,FALSE,10
2,The Cow,Al-Baqarah,132,139,"This was the advice of Abraham—as well as Jacob—to his children, ˹saying˺, “Indeed, Allah has chosen for you this faith; so do not die except in ˹a state of full˺ submission.”",17,1,1,8,Medinan,FALSE,16
2,The Cow,Al-Baqarah,133,140,"Or did you witness when death came to Jacob? He asked his children, “Who will you worship after my passing?” They replied, “We will ˹continue to˺ worship your God, the God of your forefathers—Abraham, Ishmael, and Isaac—the One God. And to Him we ˹all˺ submit.”",17,1,1,8,Medinan,FALSE,27
2,The Cow,Al-Baqarah,134,141,That was a community that had already gone before. For them is what they earned and for you is what you have earned. And you will not be accountable for what they have done.,17,1,1,8,Medinan,FALSE,17
2,The Cow,Al-Baqarah,135,142,"The Jews and Christians each say, “Follow our faith to be ˹rightly˺ guided.” Say, ˹O Prophet,˺ “No! We follow the faith of Abraham, the upright—who was not a polytheist.”",17,1,1,8,Medinan,FALSE,17
2,The Cow,Al-Baqarah,136,143,"Say, ˹O believers,˺ “We believe in Allah and what has been revealed to us; and what was revealed to Abraham, Ishmael, Isaac, Jacob, and his descendants; and what was given to Moses, Jesus, and other prophets from their Lord. We make no distinction between any of them. And to Allah we all submit.”",17,1,1,8,Medinan,FALSE,31
2,The Cow,Al-Baqarah,137,144,"So if they believe in what you believe, then they will indeed be ˹rightly˺ guided. But if they turn away, they are simply opposed ˹to the truth˺. But Allah will spare you their evil. For He is the All-Hearing, All-Knowing.",17,1,1,8,Medinan,FALSE,22
2,The Cow,Al-Baqarah,138,145,This is the ˹natural˺ Way of Allah. And who is better than Allah in ordaining a way? And we worship ˹none but˺ Him.,17,1,1,8,Medinan,FALSE,12
2,The Cow,Al-Baqarah,139,146,"Say, “Would you dispute with us about Allah, while He is our Lord and your Lord? We are accountable for our deeds and you for yours. And we are devoted to Him ˹alone˺.",17,1,1,8,Medinan,FALSE,14
2,The Cow,Al-Baqarah,140,147,"Do you claim that Abraham, Ishmael, Isaac, Jacob, and his descendants were all Jews or Christians?” Say, “Who is more knowledgeable: you or Allah?” Who does more wrong than those who hide the testimony they received from Allah? And Allah is never unaware of what you do.",17,1,1,8,Medinan,FALSE,33
2,The Cow,Al-Baqarah,141,148,That was a community that had already gone before. For them is what they earned and for you is what you have earned. And you will not be accountable for what they have done.,17,1,1,8,Medinan,FALSE,17
2,The Cow,Al-Baqarah,142,149,"The foolish among the people will ask, “Why did they turn away from the direction of prayer they used to face?” Say, ˹O Prophet,˺ “The east and west belong ˹only˺ to Allah. He guides whoever He wills to the Straight Path.”",18,2,1,9,Medinan,FALSE,24
2,The Cow,Al-Baqarah,143,150,And so We have made you ˹believers˺ an upright community so that you may be witnesses over humanity and that the Messenger may be a witness over you. We assigned your former direction of prayer only to distinguish those who would remain faithful to the Messenger from those who would lose faith. It was certainly a difficult test except for those ˹rightly˺ guided by Allah. And Allah would never discount your ˹previous acts of˺ faith. Surely Allah is Ever Gracious and Most Merciful to humanity.,18,2,1,9,Medinan,FALSE,49
2,The Cow,Al-Baqarah,144,151,"Indeed, We see you ˹O Prophet˺ turning your face towards heaven. Now We will make you turn towards a direction ˹of prayer˺ that will please you. So turn your face towards the Sacred Mosque ˹in Mecca˺—wherever you are, turn your faces towards it. Those who were given the Scripture certainly know this to be the truth from their Lord. And Allah is never unaware of what they do.",18,2,1,9,Medinan,FALSE,39
2,The Cow,Al-Baqarah,145,152,"Even if you were to bring every proof to the People of the Book, they would not accept your direction ˹of prayer˺, nor would you accept theirs; nor would any of them accept the direction ˹of prayer˺ of another. And if you were to follow their desires after ˹all˺ the knowledge that has come to you, then you would certainly be one of the wrongdoers.",18,2,1,9,Medinan,FALSE,36
2,The Cow,Al-Baqarah,146,153,Those We have given the Scripture recognize this ˹Prophet˺ as they recognize their own children. Yet a group of them hides the truth knowingly.,18,2,1,9,Medinan,FALSE,15
2,The Cow,Al-Baqarah,147,154,"˹This is˺ the truth from your Lord, so do not ever be one of those who doubt.",18,2,1,9,Medinan,FALSE,8
2,The Cow,Al-Baqarah,148,155,"Everyone turns to their own direction ˹of prayer˺. So compete with one another in doing good. Wherever you are, Allah will bring you all together ˹for judgment˺. Surely Allah is Most Capable of everything.",19,2,1,9,Medinan,FALSE,22
2,The Cow,Al-Baqarah,149,156,"Wherever you are ˹O Prophet˺, turn your face towards the Sacred Mosque. This is certainly the truth from your Lord. And Allah is never unaware of what you ˹all˺ do.",19,2,1,9,Medinan,FALSE,19
2,The Cow,Al-Baqarah,150,157,"Wherever you are ˹O Prophet˺, turn your face towards the Sacred Mosque. And wherever you ˹believers˺ are, face towards it, so that people will have no argument against you, except the wrongdoers among them. Do not fear them; fear Me, so that I may ˹continue to˺ perfect My favour upon you and so you may be ˹rightly˺ guided.",19,2,1,9,Medinan,FALSE,32
2,The Cow,Al-Baqarah,151,158,"Since We have sent you a messenger from among yourselves—reciting to you Our revelations, purifying you, teaching you the Book and wisdom, and teaching you what you never knew—",19,2,1,9,Medinan,FALSE,17
2,The Cow,Al-Baqarah,152,159,"remember Me; I will remember you. And thank Me, and never be ungrateful.",19,2,1,9,Medinan,FALSE,6
2,The Cow,Al-Baqarah,153,160,O believers! Seek comfort in patience and prayer. Allah is truly with those who are patient.,20,2,1,9,Medinan,FALSE,11
2,The Cow,Al-Baqarah,154,161,"Never say that those martyred in the cause of Allah are dead—in fact, they are alive! But you do not perceive it.",20,2,1,9,Medinan,FALSE,14
2,The Cow,Al-Baqarah,155,162,"We will certainly test you with a touch of fear and famine and loss of property, life, and crops. Give good news to those who patiently endure—",20,2,1,9,Medinan,FALSE,13
2,The Cow,Al-Baqarah,156,163,"who, when faced with a disaster, say, “Surely to Allah we belong and to Him we will ˹all˺ return.”",20,2,1,9,Medinan,FALSE,10
2,The Cow,Al-Baqarah,157,164,They are the ones who will receive Allah’s blessings and mercy. And it is they who are ˹rightly˺ guided.,20,2,1,9,Medinan,FALSE,10
2,The Cow,Al-Baqarah,158,165,"Indeed, ˹the hills of˺ safa and Marwah let them walk between ˹the two hills˺. And whoever does good willingly, Allah is truly Appreciative, All-Knowing.",20,2,1,10,Medinan,FALSE,27
2,The Cow,Al-Baqarah,159,166,Those who hide the clear proofs and guidance that We have revealed—after We made it clear for humanity in the Book—will be condemned by Allah and ˹all˺ those who condemn.,20,2,1,10,Medinan,FALSE,21
2,The Cow,Al-Baqarah,160,167,"As for those who repent, mend their ways, and let the truth be known, they are the ones to whom I will turn ˹in forgiveness˺, for I am the Accepter of Repentance, Most Merciful.",20,2,1,10,Medinan,FALSE,12
2,The Cow,Al-Baqarah,161,168,"Surely those who disbelieve and die as disbelievers are condemned by Allah, the angels, and all of humanity.",20,2,1,10,Medinan,FALSE,13
2,The Cow,Al-Baqarah,162,169,"They will be in Hell forever. Their punishment will not be lightened, nor will they be delayed ˹from it˺.",20,2,1,10,Medinan,FALSE,10
2,The Cow,Al-Baqarah,163,170,"Your God is ˹only˺ One God. There is no god ˹worthy of worship˺ except Him—the Most Compassionate, Most Merciful.",20,2,1,10,Medinan,FALSE,10
2,The Cow,Al-Baqarah,164,171,"Indeed, in the creation of the heavens and the earth; the alternation of the day and the night; the ships that sail the sea for the benefit of humanity; the rain sent down by Allah from the skies, reviving the earth after its death; the scattering of all kinds of creatures throughout; the shifting of the winds; and the clouds drifting between the heavens and the earth—˹in all of this˺ are surely signs for people of understanding.",21,2,1,10,Medinan,FALSE,43
2,The Cow,Al-Baqarah,165,172,"Still there are some who take others as Allah’s equal—they love them as they should love Allah—but the ˹true˺ believers love Allah even more. If only the wrongdoers could see the ˹horrible˺ punishment ˹awaiting them˺, they would certainly realize that all power belongs to Allah and that Allah is indeed severe in punishment.",21,2,1,10,Medinan,FALSE,33
2,The Cow,Al-Baqarah,166,173,˹Consider the Day˺ when those who misled others will disown their followers—when they face the torment—and the bonds that united them will be cut off.,21,2,1,10,Medinan,FALSE,12
2,The Cow,Al-Baqarah,167,174,"The ˹misled˺ followers will cry, “If only we could have a second chance, we would disown them as they disowned us.” And so Allah will make them remorseful of their misdeeds. And they will never ˹be able to˺ leave the Fire.",21,2,1,10,Medinan,FALSE,25
2,The Cow,Al-Baqarah,168,175,O humanity! Eat from what is lawful and good on the earth and do not follow Satan’s footsteps. He is truly your sworn enemy.,22,2,1,10,Medinan,FALSE,17
2,The Cow,Al-Baqarah,169,176,"He only incites you to commit evil and indecency, and to claim against Allah what you do not know.",22,2,1,10,Medinan,FALSE,11
2,The Cow,Al-Baqarah,170,177,"When it is said to them, “Follow what Allah has revealed,” they reply, “No! We ˹only˺ follow what we found our forefathers practicing.” ˹Would they still do so,˺ even if their forefathers had ˹absolutely˺ no understanding or guidance?",22,2,1,10,Medinan,FALSE,23
2,The Cow,Al-Baqarah,171,178,"The example of the disbelievers ˹not responding to the Messenger’s warning˺ is like a flock not comprehending the calls and cries of the shepherd. ˹They are wilfully˺ deaf, dumb and blind so they have no understanding.",22,2,1,10,Medinan,FALSE,19
2,The Cow,Al-Baqarah,172,179,O believers! Eat from the good things We have provided for you. And give thanks to Allah if you ˹truly˺ worship Him ˹alone˺.,22,2,1,10,Medinan,FALSE,14
2,The Cow,Al-Baqarah,173,180,"He has only forbidden you ˹to eat˺ carrion, blood, swine, and what is slaughtered in the name of any other than Allah. But if someone is compelled by necessity—neither driven by desire nor exceeding immediate need—they will not be sinful. Surely Allah is All-Forgiving, Most Merciful.",22,2,1,10,Medinan,FALSE,27
2,The Cow,Al-Baqarah,174,181,"Indeed, those who hide Allah’s revelations, trading them for a fleeting gain consume nothing but fire into their bellies. Allah will neither speak to them on the Day of Judgment, nor will He purify them. And they will suffer a painful punishment.",22,2,1,10,Medinan,FALSE,30
2,The Cow,Al-Baqarah,175,182,They are the ones who trade guidance for misguidance and forgiveness for punishment. How persistent are they in pursuit of the Fire!,22,2,1,10,Medinan,FALSE,12
2,The Cow,Al-Baqarah,176,183,That is because Allah has revealed the Book in truth. And surely those who differ regarding it are totally engrossed in opposition.,22,2,1,10,Medinan,FALSE,15
2,The Cow,Al-Baqarah,177,184,"Righteousness is not in turning your faces towards the east or the west. Rather, the righteous are those who believe in Allah, the Last Day, the angels, the Books, and the prophets; who give charity out of their cherished wealth to relatives, orphans, the poor, ˹needy˺ travellers, beggars, and for freeing captives; who establish prayer, pay alms-tax, and keep the pledges they make; and who are patient in times of suffering, adversity, and in ˹the heat of˺ battle. It is they who are true ˹in faith˺, and it is they who are mindful ˹of Allah˺.",23,2,1,11,Medinan,FALSE,55
2,The Cow,Al-Baqarah,178,185,"O believers! ˹The law of˺ retaliation is set for you in cases of murder—a free man for a free man, a slave for a slave, and a female for a female. and payment should be made courteously. This is a concession and a mercy from your Lord. But whoever transgresses after that will suffer a painful punishment.",23,2,1,11,Medinan,FALSE,41
2,The Cow,Al-Baqarah,179,186,"There is ˹security of˺ life for you in ˹the law of˺ retaliation, O  people of reason, so that you may become mindful ˹of Allah˺.",23,2,1,11,Medinan,FALSE,8
2,The Cow,Al-Baqarah,180,187,It is prescribed that when death approaches any of you—if they leave something of value—a will should be made in favour of parents and immediate family with fairness. ˹This is˺ an obligation on those who are mindful ˹of Allah˺.,23,2,1,11,Medinan,FALSE,17
2,The Cow,Al-Baqarah,181,188,"But whoever changes the will after hearing it, the blame will only be on those who made the change. Indeed, Allah is All-Hearing, All-Knowing.",23,2,1,11,Medinan,FALSE,14
